character_id,move_index,complete,faf,frames,grabs,hurtboxes,name,notes,type,value
34_ivysaur,29,,45,45,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23], 'color': 'darkblue', 'notes': ''}]",Getup Attack (Up),,,IvysaurGetupAttackU
34_ivysaur,30,,45,45,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23], 'color': 'darkblue', 'notes': ''}]",Getup Attack (Down),,,IvysaurGetupAttackD
34_ivysaur,31,,49,49,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7], 'color': 'darkblue', 'notes': ''}]",Trip Attack,,,IvysaurTripAttack
35_charizard,0,,22,22,,,Jab 1,,,CharizardJab1
35_charizard,1,,25,25,,,Jab 2,,,CharizardJab2
35_charizard,2,,33,33,,,Jab 3,,,CharizardJab3
35_charizard,3,,37,37,,,Forward Tilt,,,CharizardFTilt
35_charizard,4,,37,37,,,Forward Tilt (Up),,,CharizardFTiltUp
35_charizard,5,,37,37,,,Forward Tilt (Down),,,CharizardFTiltDown
35_charizard,6,,33,33,,,Up Tilt,,,CharizardUTilt
35_charizard,7,,30,30,,,Down Tilt,,,CharizardDTilt
35_charizard,8,,39,39,,,Dash Attack,,,CharizardDashAttack
35_charizard,9,,69,69,,"[{'type': 'Intangible', 'bone': 'head', 'hp': '', 'frames': [20, 21, 22, 23, 24], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'neck', 'hp': '', 'frames': [20, 21, 22, 23, 24], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'hip', 'hp': '', 'frames': [20, 21, 22, 23, 24], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'shoulderl', 'hp': '', 'frames': [20, 21, 22, 23, 24], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'arml', 'hp': '', 'frames': [20, 21, 22, 23, 24], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'legl', 'hp': '', 'frames': [20, 21, 22, 23, 24], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'footl', 'hp': '', 'frames': [20, 21, 22, 23, 24], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'wingl2', 'hp': '', 'frames': [20, 21, 22, 23, 24], 'color': 'darkblue', 'notes': ''}]",Forward Smash,,,CharizardFSmash
35_charizard,10,,46,46,,,Up Smash,,,CharizardUSmash
35_charizard,11,,60,60,,,Down Smash,,,CharizardDSmash
35_charizard,12,,39,39,,,Neutral Air,,,CharizardNAir
35_charizard,13,,45,45,,,Forward Air,,,CharizardFAir
35_charizard,14,,45,45,,,Back Air,,,CharizardBAir
35_charizard,15,,45,45,,"[{'type': 'Intangible', 'bone': 'head', 'hp': '', 'frames': [11, 12, 13, 14, 15], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'neck2', 'hp': '', 'frames': [11, 12, 13, 14, 15], 'color': 'darkblue', 'notes': ''}]",Up Air,,,CharizardUAir
35_charizard,16,,51,51,,,Down Air,,,CharizardDAir
35_charizard,17,,39,39,"[{'id': '0', 'bone': 'top', 'size': '5.4', 'x': '0.0', 'y': '8.0', 'z': '7.5', 'x2': '0.0', 'y2': '8.0', 'z2': '16.0', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_g', 'frames': [8, 9, 10], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '2.7', 'x': '0.0', 'y': '8.0', 'z': '4.8', 'x2': '0.0', 'y2': '8.0', 'z2': '18.700001', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_a', 'frames': [8, 9, 10], 'color': '#400040', 'notes': ''}]",,Grab,,,CharizardGrab
35_charizard,18,,45,45,"[{'id': '0', 'bone': 'top', 'size': '4.3', 'x': '0.0', 'y': '6.0', 'z': '5.0', 'x2': '0.0', 'y2': '6.0', 'z2': '16.5', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_g', 'frames': [11, 12, 13], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '2.15', 'x': '0.0', 'y': '6.0', 'z': '2.85', 'x2': '0.0', 'y2': '6.0', 'z2': '18.65', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_a', 'frames': [11, 12, 13], 'color': '#400040', 'notes': ''}]",,Dash Grab,,,CharizardDashGrab
35_charizard,19,,42,42,"[{'id': '0', 'bone': 'top', 'size': '5.4', 'x': '0.0', 'y': '8.0', 'z': '-4.0', 'x2': '0.0', 'y2': '8.0', 'z2': '-17.200001', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_g', 'frames': [12, 13, 14], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '2.7', 'x': '0.0', 'y': '8.0', 'z': '-1.3', 'x2': '0.0', 'y2': '8.0', 'z2': '-19.9', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_a', 'frames': [12, 13, 14], 'color': '#400040', 'notes': ''}]",,Pivot Grab,,,CharizardPivotGrab
35_charizard,20,,7,7,,,Pummel,,,CharizardPummel
35_charizard,21,,59,59,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27], 'color': 'lightgreen', 'notes': ''}]",Forward Throw,,,CharizardFThrow
35_charizard,22,,32,32,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], 'color': 'lightgreen', 'notes': ''}]",Back Throw,,,CharizardBThrow
35_charizard,23,,79,79,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58], 'color': 'lightgreen', 'notes': ''}]",Up Throw,,,CharizardUThrow
35_charizard,24,,76,76,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55], 'color': 'lightgreen', 'notes': ''}]",Down Throw,,,CharizardDThrow
35_charizard,25,,29,29,,,Flare Blitz,,,CharizardFlareBlitz
35_charizard,26,,65,65,,"[{'type': 'Super Armor', 'bone': 'all', 'hp': '', 'frames': [4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15], 'color': '#2F152E', 'notes': ''}]",Fly,,,CharizardFly
35_charizard,27,,55,55,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], 'color': 'darkblue', 'notes': ''}]",Ledge Attack,,,CharizardLedgeAttack
35_charizard,28,,45,45,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23], 'color': 'darkblue', 'notes': ''}]",Getup Attack (Up),,,CharizardGetupAttackU
35_charizard,29,,45,45,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24], 'color': 'darkblue', 'notes': ''}]",Getup Attack (Down),,,CharizardGetupAttackD
35_charizard,30,,49,49,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7], 'color': 'darkblue', 'notes': ''}]",Trip Attack,,,CharizardTripAttack
36_diddy-kong,0,,19,19,,,Jab 1,,,DiddyKongJab1
36_diddy-kong,1,,20,20,,,Jab 2,,,DiddyKongJab2
36_diddy-kong,2,,34,34,,,Jab 3,,,DiddyKongJab3
36_diddy-kong,3,,36,36,,,Forward Tilt,,,DiddyKongFTilt
36_diddy-kong,4,,36,36,,,Forward Tilt (Up),,,DiddyKongFTiltUp
36_diddy-kong,5,,36,36,,,Forward Tilt (Down),,,DiddyKongFTiltDown
36_diddy-kong,6,,29,29,,,Up Tilt,,,DiddyKongUTilt
36_diddy-kong,7,,18,18,,,Down Tilt,,,DiddyKongDTilt
36_diddy-kong,8,,40,40,,,Dash Attack,,,DiddyKongDashAttack
36_diddy-kong,9,,50,50,,,Forward Smash,,,DiddyKongFSmash
36_diddy-kong,10,,53,53,,,Up Smash,,,DiddyKongUSmash
36_diddy-kong,11,,50,50,,,Down Smash,,,DiddyKongDSmash
36_diddy-kong,12,,48,48,,,Neutral Air,,,DiddyKongNAir
36_diddy-kong,13,,46,46,,,Forward Air,,,DiddyKongFAir
36_diddy-kong,14,,30,30,,,Back Air,,,DiddyKongBAir
36_diddy-kong,15,,36,36,,,Up Air,,,DiddyKongUAir
36_diddy-kong,16,,46,46,,,Down Air,,,DiddyKongDAir
36_diddy-kong,17,,36,36,"[{'id': '0', 'bone': 'top', 'size': '3.7', 'x': '0.0', 'y': '7.0', 'z': '4.0', 'x2': '0.0', 'y2': '7.0', 'z2': '7.8', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_g', 'frames': [7, 8], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '1.85', 'x': '0.0', 'y': '7.0', 'z': '2.15', 'x2': '0.0', 'y2': '7.0', 'z2': '9.65', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_a', 'frames': [7, 8], 'color': '#400040', 'notes': ''}]",,Grab,,,DiddyKongGrab
36_diddy-kong,18,,44,44,"[{'id': '0', 'bone': 'top', 'size': '3.0', 'x': '0.0', 'y': '6.0', 'z': '4.0', 'x2': '0.0', 'y2': '6.0', 'z2': '9.5', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_g', 'frames': [10, 11], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '1.5', 'x': '0.0', 'y': '6.0', 'z': '2.5', 'x2': '0.0', 'y2': '6.0', 'z2': '11.0', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_a', 'frames': [10, 11], 'color': '#400040', 'notes': ''}]",,Dash Grab,,,DiddyKongDashGrab
36_diddy-kong,19,,39,39,"[{'id': '0', 'bone': 'top', 'size': '3.7', 'x': '0.0', 'y': '6.0', 'z': '-4.0', 'x2': '0.0', 'y2': '6.0', 'z2': '-13.6', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_g', 'frames': [11, 12], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '1.85', 'x': '0.0', 'y': '6.0', 'z': '-2.15', 'x2': '0.0', 'y2': '6.0', 'z2': '-15.45', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_a', 'frames': [11, 12], 'color': '#400040', 'notes': ''}]",,Pivot Grab,,,DiddyKongPivotGrab
36_diddy-kong,20,,6,6,,,Pummel,,,DiddyKongPummel
36_diddy-kong,21,,31,31,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], 'color': 'lightgreen', 'notes': ''}]",Forward Throw,,,DiddyKongFThrow
36_diddy-kong,22,,51,51,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], 'color': 'lightgreen', 'notes': ''}]",Back Throw,,,DiddyKongBThrow
36_diddy-kong,23,,26,26,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19], 'color': 'lightgreen', 'notes': ''}]",Up Throw,,,DiddyKongUThrow
36_diddy-kong,24,,31,31,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22], 'color': 'lightgreen', 'notes': ''}]",Down Throw,,,DiddyKongDThrow
36_diddy-kong,25,,109,109,,,Peanut Popgun (Boom),,,DiddyKongPeanutPopgunBoom
36_diddy-kong,26,,47,47,"[{'id': '0', 'bone': 'top', 'size': '3.0', 'x': '0.0', 'y': '2.5', 'z': '4.5', 'status': 'fighter_status_kind_clung_diddy', 'ground_or_air': 'collision_situation_mask_g', 'frames': [], 'color': '', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '4.0', 'x': '0.0', 'y': '5.5', 'z': '4.0', 'status': 'fighter_status_kind_clung_diddy', 'ground_or_air': 'collision_situation_mask_ga', 'frames': [], 'color': '', 'notes': ''}]",,Monkey Flip,,,DiddyKongMonkeyFlip
36_diddy-kong,27,,32,32,,,Monkey Flip (Attack),,,DiddyKongMonkeyFlipKick
36_diddy-kong,28,,45,45,,,Monkey Flip (Stick),,,DiddyKongMonkeyFlipStick
36_diddy-kong,29,,20,20,,,Monkey Flip (Stick Attack),,,DiddyKongMonkeyFlipStickAttack
36_diddy-kong,30,,1,1,,,Rocket Barrels,,,DiddyKongRocketBarrels
36_diddy-kong,31,,1,1,,,Rocket Barrels (Explosion),,,DiddyKongRocketBarrelsExplosion
36_diddy-kong,32,,61,61,,"[{'type': 'Knockkback-Based Armor', 'bone': 'all', 'hp': '30 KB', 'frames': [], 'color': '', 'notes': 'Active while charging from Frame 8'}]",Rocket Barrels (Launch),,,DiddyKongRocketBarrelsLaunch
36_diddy-kong,33,,55,55,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25], 'color': 'darkblue', 'notes': ''}]",Ledge Attack,,,DiddyKongLedgeAttack
36_diddy-kong,34,,45,45,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23], 'color': 'darkblue', 'notes': ''}]",Getup Attack (Up),,,DiddyKongGetupAttackU
36_diddy-kong,35,,45,45,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22], 'color': 'darkblue', 'notes': ''}]",Getup Attack (Down),,,DiddyKongGetupAttackD
36_diddy-kong,36,,49,49,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7], 'color': 'darkblue', 'notes': ''}]",Trip Attack,,,DiddyKongTripAttack
37_lucas,0,,19,19,,,Jab 1,,,LucasJab1
37_lucas,1,,19,19,,,Jab 2,,,LucasJab2
37_lucas,2,,29,29,,,Jab 3,,,LucasJab3
37_lucas,3,,25,25,,,Forward Tilt,,,LucasFTilt
37_lucas,4,,25,25,,,Forward Tilt (Up),,,LucasFTiltUp
37_lucas,5,,25,25,,,Forward Tilt (Down),,,LucasFTiltDown
37_lucas,6,,33,33,,,Up Tilt,,,LucasUTilt
37_lucas,7,,15,15,,,Down Tilt,,,LucasDTilt
37_lucas,8,,37,37,,,Dash Attack,,,LucasDashAttack
37_lucas,9,,45,45,,,Forward Smash,,,LucasFSmash
37_lucas,10,,98,98,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7], 'color': 'lightgreen', 'notes': ''}, {'type': 'Intangible', 'bone': 'arml', 'hp': '', 'frames': [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'armr', 'hp': '', 'frames': [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'shoulderl', 'hp': '', 'frames': [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29], 'color': 'darkblue', 'notes': ''}, {'type': 'Intangible', 'bone': 'shoulderr', 'hp': '', 'frames': [15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29], 'color': 'darkblue', 'notes': ''}]",Up Smash,,,LucasUSmash
37_lucas,11,,59,59,,,Down Smash,,,LucasDSmash
37_lucas,12,,44,44,,,Neutral Air,,,LucasNAir
37_lucas,13,,41,41,,,Forward Air,,,LucasFAir
37_lucas,14,,39,39,,,Back Air,,,LucasBAir
37_lucas,15,,31,31,,,Up Air,,,LucasUAir
37_lucas,16,,56,56,,,Down Air,,,LucasDAir
37_lucas,17,,51,51,,,ZAir,,,LucasZAir
37_lucas,18,,46,46,"[{'id': '0', 'bone': 'throw', 'size': '3.0', 'x': '0.0', 'y': '0.0', 'z': '0.5', 'x2': '0.0', 'y2': '0.0', 'z2': '-5.0', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_ga', 'frames': [12, 13], 'color': '#800080', 'notes': ''}, {'id': '0', 'bone': 'throw', 'size': '2.8', 'x': '0.0', 'y': '0.0', 'z': '0.0', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_ga', 'frames': [14, 15, 16, 17], 'color': '#800080', 'notes': ''}]",,Grab,,,LucasGrab
37_lucas,19,,54,54,"[{'id': '0', 'bone': 'throw', 'size': '3.0', 'x': '0.0', 'y': '0.0', 'z': '1.0', 'x2': '0.0', 'y2': '0.0', 'z2': '-5.0', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_ga', 'frames': [14, 15], 'color': '#800080', 'notes': ''}, {'id': '0', 'bone': 'throw', 'size': '2.8', 'x': '0.0', 'y': '0.0', 'z': '0.0', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_ga', 'frames': [16, 17, 18, 19], 'color': '#800080', 'notes': ''}]",,Dash Grab,,,LucasDashGrab
37_lucas,20,,49,49,"[{'id': '0', 'bone': 'throw', 'size': '3.0', 'x': '0.0', 'y': '0.0', 'z': '3.5', 'x2': '0.0', 'y2': '0.0', 'z2': '-5.0', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_ga', 'frames': [15, 16], 'color': '#800080', 'notes': ''}, {'id': '0', 'bone': 'throw', 'size': '2.8', 'x': '0.0', 'y': '0.0', 'z': '0.0', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_ga', 'frames': [17, 18, 19, 20], 'color': '#800080', 'notes': ''}]",,Pivot Grab,,,LucasPivotGrab
37_lucas,21,,6,6,,,Pummel,,,LucasPummel
37_lucas,22,,52,52,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23], 'color': 'lightgreen', 'notes': ''}]",Forward Throw,,,LucasFThrow
37_lucas,23,,52,52,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], 'color': 'lightgreen', 'notes': ''}]",Back Throw,,,LucasBThrow
37_lucas,24,,55,55,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25], 'color': 'lightgreen', 'notes': ''}]",Up Throw,,,LucasUThrow
37_lucas,25,,57,57,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41], 'color': 'lightgreen', 'notes': ''}]",Down Throw,,,LucasDThrow
37_lucas,26,,1,1,,,PK Freeze,,,LucasPKFreeze
37_lucas,27,,52,52,,,PK Fire (Ground),,,LucasPKFireG
37_lucas,28,,52,52,,,PK Fire (Aerial),,,LucasPKFireA
37_lucas,29,,1,1,,,PK Fire (Burst),,,LucasPKFireBurst
37_lucas,30,,81,81,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9], 'color': 'darkblue', 'notes': ''}]",PK Thunder 2,,,LucasPKThunder2
37_lucas,31,,36,36,,,PSI Magnet,,,LucasPSIMagnet
37_lucas,32,,55,55,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24], 'color': 'darkblue', 'notes': ''}]",Ledge Attack,,,LucasLedgeAttack
37_lucas,33,,45,45,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22], 'color': 'darkblue', 'notes': ''}]",Getup Attack (Up),,,LucasGetupAttackU
37_lucas,34,,45,45,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22], 'color': 'darkblue', 'notes': ''}]",Getup Attack (Down),,,LucasGetupAttackD
37_lucas,35,,49,49,,"[{'type': 'Intangible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7], 'color': 'darkblue', 'notes': ''}]",Trip Attack,,,LucasTripAttack
38_sonic,0,,19,19,,,Jab 1,,,SonicJab1
38_sonic,1,,21,21,,,Jab 2,,,SonicJab2
38_sonic,2,,35,35,,,Jab 3,,,SonicJab3
38_sonic,3,,35,35,,,Forward Tilt,,,SonicFTilt
38_sonic,4,,35,35,,,Forward Tilt (Up),,,SonicFTiltUp
38_sonic,5,,35,35,,,Forward Tilt (Down),,,SonicFTiltDown
38_sonic,6,,35,35,,,Up Tilt,,,SonicUTilt
38_sonic,7,,27,27,,,Down Tilt,,,SonicDTilt
38_sonic,8,,49,49,,,Dash Attack,,,SonicDashAttack
38_sonic,9,,47,47,,,Forward Smash,,,SonicFSmash
38_sonic,10,,47,47,,,Forward Smash (Up),,,SonicFSmashUp
38_sonic,11,,47,47,,,Forward Smash (Down),,,SonicFSmashDown
38_sonic,12,,61,61,,"[{'type': 'Intangibile', 'bone': 'all', 'hp': '', 'frames': [14, 15, 16, 17, 18], 'color': 'darkblue', 'notes': ''}]",Up Smash,,,SonicUSmash
38_sonic,13,,54,54,,,Down Smash,,,SonicDSmash
38_sonic,14,,49,49,,,Neutral Air,,,SonicNAir
38_sonic,15,,45,45,,,Forward Air,,,SonicFAir
38_sonic,16,,37,37,,,Back Air,,,SonicBAir
38_sonic,17,,39,39,,,Up Air,,,SonicUAir
38_sonic,18,,45,45,,,Down Air,,,SonicDAir
38_sonic,19,,37,37,"[{'id': '0', 'bone': 'top', 'size': '3.3', 'x': '0.0', 'y': '6.0', 'z': '4.0', 'x2': '0.0', 'y2': '6.0', 'z2': '8.7', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_g', 'frames': [7, 8], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '1.65', 'x': '0.0', 'y': '6.0', 'z': '2.35', 'x2': '0.0', 'y2': '6.0', 'z2': '10.35', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_a', 'frames': [7, 8], 'color': '#400040', 'notes': ''}]",,Grab,,,SonicGrab
38_sonic,20,,47,47,"[{'id': '0', 'bone': 'top', 'size': '2.6', 'x': '0.0', 'y': '6.0', 'z': '4.0', 'x2': '0.0', 'y2': '6.0', 'z2': '10.4', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_g', 'frames': [10, 11], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '1.3', 'x': '0.0', 'y': '6.0', 'z': '2.7', 'x2': '0.0', 'y2': '6.0', 'z2': '11.7', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_a', 'frames': [10, 11], 'color': '#400040', 'notes': ''}]",,Dash Grab,,,SonicDashGrab
38_sonic,21,,39,39,"[{'id': '0', 'bone': 'top', 'size': '3.3', 'x': '0.0', 'y': '6.0', 'z': '-4.0', 'x2': '0.0', 'y2': '6.0', 'z2': '-14.7', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_g', 'frames': [11, 12], 'color': '#800080', 'notes': ''}, {'id': '1', 'bone': 'top', 'size': '1.65', 'x': '0.0', 'y': '6.0', 'z': '-2.35', 'x2': '0.0', 'y2': '6.0', 'z2': '-16.35', 'status': 'fighter_status_kind_capture_pulled', 'ground_or_air': 'collision_situation_mask_a', 'frames': [11, 12], 'color': '#400040', 'notes': ''}]",,Pivot Grab,,,SonicPivotGrab
38_sonic,22,,6,6,,,Pummel,,,SonicPummel
38_sonic,23,,37,37,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], 'color': 'lightgreen', 'notes': ''}]",Forward Throw,,,SonicFThrow
38_sonic,24,,66,66,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43], 'color': 'lightgreen', 'notes': ''}]",Back Throw,,,SonicBThrow
38_sonic,25,,42,42,,"[{'type': 'Invincible', 'bone': 'all', 'hp': '', 'frames': [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23], 'color': 'lightgreen', 'notes': ''}]",Up Throw,,,SonicUThrow
